memberID,gender,age
1389529789,M,M1
1389529840,F,F3
1389530034,F,F3
1389530108,M,M3
1389530123,F,F2
1389530193,F,T
1389530237,F,T
1389530357,F,F3
1389530430,F,F2
1389530472,F,F2
1389530482,F,F2
1389530668,M,M2
1389530687,M,M1
1389530897,F,F3
1389531032,M,T
1389531117,F,F2
1389531343,M,T
1389531368,F,T
1389531459,F,F2
1389531544,F,F1
1389531661,M,M2
1389531804,F,F1
1389531984,M,T
1389532080,F,F1
1389532121,F,F2
1389532210,M,M1
1389532227,F,T
1389532279,M,T
1389532446,M,T
1389532480,M,M2
1389532506,M,M2
1389532542,M,M2
1389532547,F,F2
1389532741,M,M2
1389532777,F,F2
1389533176,F,F1
1389533320,F,F3
1389533389,M,T
1389533443,F,T
1389533645,F,F3
1389533649,M,M2
1389533808,F,T
1389534183,F,F2
1389534349,F,F2
1389534443,M,M1
1389534501,F,F1
1389534700,F,F3
1389534850,M,M3
1389535018,M,T
1389535085,M,T
1389535570,M,M3
1389536039,F,F3
1389536291,M,T
1389536614,F,F3
1389536782,M,T
1389536807,F,F1
1389536899,M,M2
1389536983,M,M2
1389537072,M,M2
1389537135,F,T
1389537141,M,M1
1389537184,M,T
1389537345,M,M2
1389537395,M,T
1389537528,F,F2
1389537588,M,M2
1389537604,F,F1
1389537850,F,F1
1389537851,F,F2
1389537906,M,M3
1389537937,M,M3
1389537996,M,M2
1389538131,F,F1
1389538146,F,F2
1389538235,M,M1
1389538470,M,M2
1389538555,F,F3
1389538703,F,F2
1389538706,F,F1
1389538842,F,F2
1389539048,F,F2
1389539097,M,M2
1389539250,M,M3
1389539548,F,F2
1389539807,F,F1
1389539995,M,M2
1389540099,F,F3
1389540136,F,F1
1389540202,F,T
1389540385,F,F3
1389540600,F,F3
1389540658,M,M2
1389540668,F,T
1389540701,F,T
1389540772,M,M2
1389540838,F,T
1389540927,F,F2
1389540967,M,T
1389540984,F,F1
1389541197,M,M1
1389541208,F,T
1389541503,F,F2
1389541509,F,T
1389541529,F,F2
1389541553,M,M2
1389541600,M,M3
1389541720,F,F2
1389541729,F,F3
1389541763,M,M1
1389541997,M,T
1389542057,M,T
1389542069,F,T
1389542335,F,F2
1389542347,F,F3
1389542462,M,M2
1389542528,F,F2
1389542559,M,M3
1389542583,F,F2
1389542775,F,F2
1389542870,F,T
1389542993,M,M1
1389543004,F,F1
1389543008,F,F2
1389543089,M,M3
1389543371,F,F1
1389543384,M,M2
1389543933,F,F3
1389543963,M,M2
1389544139,F,F1
1389544278,M,T
1389544292,F,F2
1389544642,M,T
1389544654,M,M1
1389544775,M,M1
1389544819,M,T
1389544879,F,F2
1389544922,F,F3
1389544988,F,T
1389545178,F,F2
1389545233,M,M3
1389545248,F,T
1389545275,F,F2
1389545333,M,M2
1389545403,F,F1
1389545492,F,T
1389545512,M,M1
1389545539,M,M3
1389545576,F,F2
1389545669,F,T
1389545741,F,F1
1389545806,M,M2
1389545930,F,T
1389545941,F,T
1389545985,M,T
1389546032,M,M2
1389546155,M,M2
1389546169,F,F2
1389546261,F,F1
1389546295,M,M1
1389546392,M,T
1389546626,M,T
1389546772,F,F1
1389546901,F,F3
1389546970,M,M2
1389547021,F,F2
1389547310,F,F2
1389547372,M,M2
1389547602,M,M2
1389547627,F,F2
1389547793,F,F2
1389547809,M,M1
1389548091,M,M1
1389548306,M,M1
1389548414,F,T
1389548706,F,T
1389548719,F,F2
1389548739,M,M2
1389548964,M,M1
1389549079,F,F2
1389549161,F,F2
1389549188,M,M2
1389549189,F,F2
1389549223,F,F2
1389549345,F,F2
1389549413,F,F2
1389549444,F,F2
1389549563,F,F1
1389549730,F,T
1389549809,F,F3
1389549948,F,F2
1389550064,M,M2
1389550366,M,T
1389550622,M,M2
1389550665,F,F2
1389550706,F,F3
1389550837,F,F2
1389550915,F,F3
1389551005,F,F2
1389551045,M,T
1389551080,M,M3
1389551193,F,F1
1389551252,F,F3
1389551337,M,M1
1389551356,M,T
1389551420,M,M2
1389551515,F,F2
1389551517,F,F2
1389551605,F,F2
1389551881,M,T
1389552107,M,M3
1389552309,F,F2
1389552448,F,F3
1389552479,F,F1
1389552792,F,F2
1389552802,F,F1
1389552887,F,F2
1389553040,M,T
1389553127,M,M2
1389553181,M,T
1389553250,F,T
1389553353,F,F2
1389553537,M,M3
1389553761,M,M3
1389553840,F,F2
1389553885,M,M1
1389554057,M,M1
1389554391,F,F3
1389554448,M,T
1389554488,F,F2
1389554585,F,F1
1389554768,F,F1
1389554936,F,F2
1389555104,M,T
1389555124,M,M2
1389555135,F,F2
1389555165,F,F2
1389555210,F,F2
1389555265,F,F2
1389555283,F,T
1389555593,M,T
1389555784,M,M2
1389556026,M,T
1389556035,F,F2
1389556079,F,F1
1389556166,M,T
1389556198,F,F1
1389556545,M,M2
1389556556,F,F1
1389557097,F,F1
1389557474,F,F2
1389557508,F,F2
1389557960,M,M3
1389558081,M,M2
1389558103,F,F2
1389558165,M,M1
1389558204,M,M3
1389558247,M,M3
1389558253,M,M1
1389558422,M,M2
1389558437,F,F2
1389558486,F,F2
1389558655,F,F2
1389558820,F,F3
1389558876,M,T
1389558902,M,M2
1389558960,F,F2
1389558995,F,F2
1389558997,F,F2
1389559076,M,T
1389559170,F,F2
1389559241,F,F3
1389559384,F,T
1389559523,F,F1
1389559583,F,T
1389559706,M,M1
1389559867,F,F2
1389559908,F,F1
1389559912,F,F1
1389560049,M,M3
1389560186,M,M2
1389560195,F,F1
1389560261,F,F3
1389560326,M,M3
1389560474,M,M2
1389560523,F,F2
1389560526,M,M2
1389560739,M,M2
1389560809,F,F2
1389560850,F,F2
1389560894,F,F3
1389560902,F,T
1389561011,M,T
1389561088,F,F2
1389561110,F,F2
1389561158,F,F2
1389561194,M,M3
1389561375,M,M2
1389561396,M,T
1389561536,F,F2
1389561571,M,M2
1389561788,M,M1
1389561850,F,T
1389561884,F,F3
1389561961,F,F2
1389562522,F,F3
1389562729,F,T
1389562815,M,M2
1389562924,M,M3
1389563033,F,F2
1389563450,F,F1
1389563538,M,M2
1389563695,F,F1
1389563721,F,F3
1389563819,F,T
1389563852,M,M3
1389563879,M,T
1389563930,F,F2
1389564224,M,T
1389564260,M,M2
1389564309,M,M1
1389564919,M,M1
1389565043,F,F1
1389565167,F,F3
1389565169,F,F3
1389565224,M,M1
1389565275,M,M1
1389565379,M,T
1389565597,F,F2
1389565763,F,T
1389565829,F,F2
1389565902,F,F1
1389565958,F,F2
1389565989,M,M2
1389566017,F,F2
1389566064,F,F2
1389566107,M,M1
1389566317,M,T
1389566318,M,M1
1389566371,M,M1
1389566412,F,F1
1389566478,F,F2
1389566511,M,M2
1389566529,F,T
1389566651,F,F3
1389566784,F,F1
1389566800,M,T
1389567120,F,F2
1389567196,M,T
1389567258,F,F1
1389567491,M,M2
1389567749,F,F3
1389567964,F,F1
1389567966,F,F3
1389567979,M,M1
1389568019,M,M2
1389568237,M,T
1389568500,F,T
1389568863,F,F2
1389568868,F,T
1389568933,F,F2
1389569005,F,F3
1389569200,F,F2
1389569232,M,T
1389569376,F,T
1389569551,F,F3
1389569719,F,F2
1389569804,F,F1
1389569822,F,F2
1389569863,F,F2
1389570263,F,F1
1389570348,F,F2
1389570351,M,T
1389570395,F,F2
1389570890,M,M2
1389570924,F,F3
1389571157,F,T
1389571324,F,F1
1389571344,F,F2
1389571633,M,M2
1389571726,M,M1
1389571941,M,M3
1389572167,F,T
1389572319,M,M2
1389572365,F,T
1389572369,M,T
1389572527,F,F2
1389572546,M,T
1389572585,M,M3
1389572666,F,F2
1389572744,F,F2
1389572945,F,F2
1389573243,M,T
1389573275,F,F2
1389573617,M,T
1389573759,M,M2
1389573815,M,M3
1389573887,M,T
1389574110,F,T
1389574150,F,F2
1389574686,F,F2
1389574992,M,T
1389575058,F,F3
1389575199,M,T
1389575229,F,F3
1389575471,F,F3
1389575672,M,M1
1389575727,M,T
1389576101,M,M3
1389576199,M,T
1389576531,F,F2
1389576639,F,T
1389576755,F,F1
1389576807,M,M3
1389576848,M,T
1389576881,F,F3
1389577104,F,F3
1389577475,M,T
1389577833,F,T
1389578038,F,F2
1389578101,F,T
1389578144,M,M3
1389578209,F,F3
1389578669,F,T
1389578701,F,F1
1389578728,F,T
1389578742,F,F1
1389578889,F,F1
1389578984,M,T
1389578986,M,M1
1389579171,M,M2
1389579228,F,F3
1389579312,M,M2
1389579342,M,T
1389579481,M,M2
1389579785,M,M2
1389579808,M,T
1389580144,F,F2
1389580393,F,F3
1389580453,F,T
1389580617,F,F2
1389580886,M,M3
1389581036,F,T
1389581211,F,F2
1389581386,F,F1
1389581425,M,M1
1389581616,M,M1
1389581677,M,M3
1389581724,M,T
1389581857,M,T
1389581879,M,M2
1389582173,F,F1
1389582183,F,F3
1389582571,F,F3
1389582692,F,F2
1389582749,F,F1
1389582757,F,F1
1389582785,F,F2
1389582823,F,T
1389582848,F,F2
1389582892,F,F3
1389582911,F,F1
1389583478,F,F2
1389583598,F,T
1389583675,F,F2
1389583833,F,F2
1389584097,F,F2
1389584190,F,F2
1389584212,M,M3
1389584223,F,F2
1389584249,M,M3
1389584283,M,M1
1389584308,M,T
1389584421,F,T
1389584429,M,M1
1389584435,F,F2
1389584596,F,F3
1389584668,M,M3
1389584698,M,M2
1389584804,F,F3
1389584828,M,T
1389584922,F,F1
1389584952,F,F1
1389584963,M,M3
1389585154,M,T
1389585256,M,M2
1389585361,F,T
1389585514,M,M2
1389585552,M,M2
1389585651,M,T
1389585706,F,T
1389585716,M,M2
1389586101,M,M3
1389586105,F,F2
1389586171,F,F2
1389586237,F,T
1389586341,F,T
1389586364,F,F2
1389586426,F,T
1389586491,M,M3
1389586516,F,F3
1389586808,F,F2
1389586831,F,T
1389586908,F,F2
1389586943,M,M1
1389587191,F,F2
1389587290,M,T
1389587370,F,F3
1389587371,F,F2
1389587599,M,M2
1389587640,F,T
1389587670,F,F2
1389587840,M,T
1389587853,M,T
1389587863,F,F2
1389587868,F,F2
1389587911,F,F2
1389588045,F,F3
1389588100,F,F2
1389588106,M,M3
1389588197,F,F1
1389588201,M,M3
1389588468,M,T
1389588673,M,M1
1389588716,F,T
1389588764,M,M2
1389588814,M,T
1389588827,F,F2
1389588831,M,M1
1389588848,F,T
1389589242,M,T
1389589456,F,F2
1389589541,F,F3
1389589660,F,F3
1389589693,M,M1
1389589782,M,M2
1389589847,F,F2
1389589909,F,F1
1389589956,M,M3
1389590003,M,M2
1389590161,M,T
1389590435,M,T
1389590499,F,F2
1389590736,F,F3
1389590783,F,F3
1389590806,F,T
1389590862,M,M3
1389591016,F,F2
1389591227,F,F1
1389591475,M,T
1389591568,F,F2
1389591582,F,F1
1389591698,F,F1
1389591956,F,F2
1389592002,F,F2
1389592093,F,T
1389592708,F,F1
1389592716,M,M2
1389592724,F,F2
1389592797,M,T
1389593010,M,M1
1389593252,M,T
1389593367,F,F3
1389593403,F,F3
1389593451,M,M2
1389593484,F,F1
1389593513,M,M2
1389593619,F,T
1389593760,F,F2
1389593767,F,F2
1389594172,F,F2
1389594526,F,F3
1389594546,M,M2
1389594748,F,T
1389595006,M,M2
1389595149,F,F3
1389595186,M,M3
1389595305,M,M2
1389595635,M,T
1389595651,M,M1
1389595843,M,M3
1389595859,F,F2
1389596034,M,M2
1389596037,F,T
1389596061,F,F2
1389596178,F,F3
1389596205,F,T
1389596364,F,F2
1389596373,F,F2
1389596449,F,F1
1389596595,F,F3
1389596750,M,M2
1389597064,F,F2
1389597116,F,F2
1389597192,F,T
1389597341,M,M2
1389597407,F,T
1389597947,M,M2
1389598023,F,F1
1389598114,F,F1
1389598129,F,F3
1389598271,M,M2
1389598354,M,M2
1389598409,F,F1
1389598630,M,M1
1389598999,F,T
1389599113,F,F2
1389599115,M,M2
1389599184,F,F2
1389599314,F,T
1389599339,M,M2
1389599350,F,F2
1389599477,F,T
1389599661,F,F2
1389599691,M,M3
1389599906,F,F1
1389600110,M,T
1389600201,F,F2
1389600250,F,F2
1389600286,M,M3
1389600357,F,F2
1389600417,F,F2
1389600534,M,M2
1389600754,M,M3
1389600882,M,M3
1389600913,F,F1
1389600962,F,F3
1389600973,M,M2
1389600978,F,T
1389601018,F,T
1389601238,F,F2
1389601317,F,F1
1389601409,F,F3
1389601676,F,F2
1389602028,F,T
1389602214,M,M3
1389602278,M,M1
1389602290,F,T
1389602323,M,M3
1389602430,F,F2
1389602538,M,M2
1389602613,F,F1
1389602614,M,M3
1389603234,F,T
1389603284,F,F1
1389603379,F,F1
1389603518,F,F3
1389603530,F,F3
1389603533,M,T
1389603583,F,F2
1389603792,F,F2
1389603800,M,M2
1389604020,M,M1
1389604161,M,M2
1389604249,F,T
1389604261,F,T
1389604480,M,M1
1389604643,F,F2
1389604980,M,T
1389605066,F,F2
1389605241,M,M1
1389605306,F,F2
1389605564,F,T
1389605661,F,F2
1389605709,M,M1
1389605723,F,T
1389605893,F,F2
1389605935,F,F2
1389605970,M,T
1389606141,F,F3
1389606330,F,F2
1389606352,M,T
1389606363,M,M2
1389606826,F,F3
1389606990,F,F1
1389607008,M,M2
1389607033,F,T
1389607222,F,T
1389607267,F,F3
1389607365,F,T
1389607416,M,M1
1389607460,M,M3
1389607475,F,F3
1389607579,M,T
1389607844,F,F3
1389607932,M,M2
1389607936,M,T
1389607950,M,T
1389608232,F,F1
1389608520,F,T
1389608596,M,M2
1389608701,M,M1
1389608891,M,T
1389609057,M,T
1389609142,F,F1
1389609204,F,F3
1389609283,M,M3
1389609319,F,T
1389609361,F,F3
1389609422,F,F2
1389609427,F,F2
1389609514,M,T
1389609564,F,F2
1389609591,F,F3
1389609628,F,T
1389609655,F,F2
1389609661,F,F3
1389610117,M,M2
1389610246,M,M2
1389610418,F,F3
1389610714,M,T
1389610778,M,M2
1389610847,M,M3
1389610888,F,F3
1389610930,F,F2
1389610972,F,F2
1389611043,F,F2
1389611159,F,F3
1389611220,F,F2
1389611323,M,M2
1389611504,M,M1
1389611575,F,F3
1389611672,F,F2
1389611892,M,M3
1389612129,M,M3
1389612177,M,T
1389612459,M,M1
1389612601,M,M1
1389612890,F,T
1389613072,F,T
1389613201,F,F1
1389613289,F,T
1389613335,F,T
1389613468,M,T
1389613529,M,M3
1389613547,M,M1
1389613578,F,F2
1389613622,M,M3
1389613721,M,T
1389613954,M,M1
1389613958,F,F3
1389613984,F,F3
1389614119,M,M2
1389614186,M,M2
1389614188,M,M1
1389614260,M,M2
1389614283,F,T
1389614436,M,T
1389614469,F,T
1389614520,F,F3
1389614545,F,F2
1389614601,F,F1
1389614612,M,M1
1389615235,M,M2
1389615286,F,T
1389615301,F,F3
1389615379,F,F2
1389615455,M,T
1389615658,F,F2
1389615775,M,T
1389615906,F,F1
1389616070,F,T
1389616247,F,F2
1389616438,F,F2
1389616587,M,M2
1389616818,F,F2
1389616924,M,M2
1389617030,F,T
1389617063,M,M1
1389617158,F,T
1389617264,F,F1
1389617385,M,M1
1389617425,F,F2
1389617430,F,F1
1389617437,F,T
1389617661,F,F3
1389617827,F,F1
1389617954,F,F1
1389618052,F,F1
1389618093,F,F3
1389618272,F,F2
1389618274,F,F2
1389618275,M,M1
1389618403,F,F1
1389618797,F,T
1389619136,F,F2
1389619161,F,F2
1389619182,F,F3
1389619206,F,F2
1389619225,F,F2
1389619428,F,F2
1389619431,M,M2
1389619579,M,M3
1389619681,F,F1
1389619774,F,F3
1389619842,F,F3
1389620140,M,M2
1389620259,M,M2
1389620311,F,F1
1389620328,F,F2
1389620436,F,T
1389620588,F,T
1389620627,M,M3
1389620652,M,M2
1389620655,M,T
1389621014,F,F2
1389621152,M,T
1389621311,M,M2
1389621347,M,M2
1389621372,M,T
1389621394,F,F1
1389621399,F,F1
1389621443,M,M1
1389621563,F,F2
1389621721,F,F3
1389621932,F,F2
1389621971,F,F2
1389622170,M,M2
1389622327,F,T
1389622347,F,F2
1389622448,M,M3
1389622500,M,M2
1389622706,F,F2
1389622814,F,F3
1389622880,M,T
1389622928,M,T
1389622938,F,F2
1389623003,F,F2
1389623342,F,F2
1389623588,M,M2
1389623641,F,T
1389623654,F,F2
1389623770,M,M2
1389623816,F,F2
1389623904,F,F2
1389623922,M,M2
1389623950,F,T
1389624154,M,M2
1389624247,F,T
1389624261,M,M2
1389624317,M,T
1389624338,M,T
1389624432,M,M3
1389624486,F,F2
1389624573,F,F2
1389624608,F,T
1389624664,F,F2
1389625169,M,T
1389625174,M,M3
1389625177,M,M2
1389625807,F,F1
1389625874,M,M3
1389625996,M,M2
1389626126,F,F2
1389626137,F,F2
1389626165,M,M2
1389626262,F,F2
1389626291,M,T
1389626426,F,F1
1389626577,F,F2
1389626607,F,F2
1389627007,F,T
1389627087,F,T
1389627121,F,F2
1389627157,M,M2
1389627162,M,T
1389627174,F,F3
1389627209,F,F2
1389627219,M,M2
1389627234,F,F2
1389627432,M,T
1389627576,F,F1
1389627792,F,F3
1389627813,M,M2
1389627936,M,T
1389627956,F,F1
1389627982,F,F3
1389628082,M,M2
1389628337,F,F1
1389628435,F,F1
1389628767,M,T
1389628803,F,T
1389628843,F,F3
1389629289,M,M1
1389629321,F,F2
1389629477,F,F2
1389629720,F,F3
1389629731,F,F2
1389630027,M,M1
1389630356,F,F2
1389630386,F,T
1389630417,M,M2
1389630459,M,M2
1389630576,M,M2
1389630689,F,T
1389630714,F,F1
1389630717,M,M2
1389630886,M,M3
1389631029,M,T
1389631291,F,F1
1389631447,F,F1
1389631529,F,F2
1389631571,F,T
1389631617,F,F3
1389631629,M,T
1389631899,F,F3
1389631984,M,M2
1389632116,F,F1
1389632165,F,T
1389632371,F,F2
1389632391,F,F2
1389632398,M,M2
1389632457,M,M3
1389632767,M,M3
1389632861,M,M1
1389633419,M,T
1389633433,M,M3
1389633765,M,T
1389633808,F,F2
1389634001,F,F2
1389634064,F,T
1389634210,F,F2
1389634247,F,F2
1389634454,M,T
1389634510,F,F1
1389634559,M,M2
1389634578,M,T
1389634590,F,F3
1389634679,M,T
1389635151,M,M2
1389635267,F,F2
1389635329,F,F1
1389635701,M,M1
1389635830,F,F2
1389635906,F,T
1389635935,M,M2
1389636005,F,F2
1389636010,F,T
1389636046,F,F1
1389636084,M,M2
1389636305,F,F2
1389636472,M,T
1389636651,F,F2
1389636746,F,F1
1389636873,F,T
1389636953,F,F1
1389636987,F,T
1389637083,M,M3
1389637451,F,T
1389637901,F,F2
1389638140,M,T
1389638198,M,T
1389638289,M,T
1389638322,F,F2
1389638365,M,M2
1389638421,M,T
1389638499,M,M2
1389638651,M,T
1389638807,M,T
1389639027,F,F1
1389639039,F,F3
1389639178,M,M2
1389639246,M,M2
1389639410,F,T
1389639473,M,T
1389639496,M,M2
1389639560,F,F2
1389639880,M,M1
1389639994,F,F3
1389640027,M,T
1389640181,M,M1
1389640517,M,M3
1389641087,F,F3
1389641137,M,M2
1389641184,F,F1
1389641203,F,T
1389641479,F,F1
1389641487,M,M2
1389641514,F,F2
1389641885,M,M2
1389641901,M,T
1389642136,F,F2
1389642197,F,F2
1389642284,M,M2
1389642564,F,F2
1389642664,F,F2
1389642794,M,M3
1389642900,F,T
1389642908,M,M2
1389642936,M,M2
1389643273,F,F1
1389643520,F,F1
1389643600,M,M1
1389643631,M,M2
1389643644,F,F2
1389643698,F,F3
1389643737,F,F1
1389643749,M,M2
1389643945,F,F2
1389644082,F,F2
1389644219,M,T
1389644278,F,F2
1389644301,F,F2
1389644306,M,T
1389644345,F,F2
1389644355,M,M3
1389644497,M,M2
1389644540,M,M3
1389644694,M,T
1389644801,M,M2
1389644818,F,F1
1389644866,M,T
1389644896,M,T
1389644913,M,T
1389644998,M,M2
1389645149,M,M2
1389645200,M,M1
1389645212,F,F1
1389645358,F,T
1389645403,F,F2
1389645479,F,F3
1389645510,M,M1
1389645545,M,M1
1389645561,M,M3
1389645703,F,F1
1389645883,F,F2
1389646188,F,F2
1389646444,M,M2
1389646512,F,F2
1389646602,M,M3
1389646672,F,F3
1389646701,F,F3
1389646757,M,M2
1389646872,F,F2
1389647043,F,F2
1389647151,F,F2
1389647264,M,M2
1389647300,F,T
1389647307,F,F3
1389647602,M,M2
1389647793,M,M1
1389647904,F,F1
1389647918,M,M1
1389648111,F,F1
1389648137,F,T
1389648365,M,T
1389648455,M,M3
1389648655,F,T
1389648863,F,F3
1389648915,M,M2
1389649155,F,T
1389649255,F,F2
1389649520,F,T
1389649521,M,T
1389649543,F,F2
1389649574,M,T
1389649641,M,T
1389649695,F,F1
1389649854,F,F2
1389650110,F,F2
1389650122,F,F2
1389650136,F,F2
1389650198,F,T
1389650389,M,T
1389650456,F,F1
1389650488,M,M1
1389650762,M,T
1389650848,F,F3
1389651131,F,T
1389651199,F,F2
1389651371,F,T
1389651379,M,M3
1389651424,M,M2
1389651528,M,M3
1389651785,F,F1
1389651871,M,M3
1389652035,F,F1
1389652065,M,M3
1389652097,F,F2
1389652303,M,M3
1389652514,M,M1
1389652690,F,F2
1389652808,M,M3
1389652827,M,M2
1389652937,M,T
1389653003,M,M1
1389653212,M,T
1389653335,M,T
1389653349,M,M1
1389653958,M,M2
1389654036,M,M3
1389654218,M,M2
1389654293,F,T
1389654362,M,M1
1389654428,F,T
1389654612,M,M3
1389654650,F,F1
1389654653,F,F2
1389654709,M,M1
1389654762,F,T
1389655060,F,F2
1389655173,F,F2
1389655239,M,M1
1389655259,F,F1
1389655265,F,T
1389655475,M,T
1389655524,F,F1
1389655561,F,F3
1389655605,M,M2
1389655665,M,M3
1389655680,F,F2
1389655767,F,T
1389656082,M,T
1389656139,M,M1
1389656149,F,F2
1389656157,F,T
1389656196,F,F1
1389656215,F,F3
1389656218,M,M3
1389656304,F,F2
1389656336,F,F1
1389656340,M,M2
1389656348,M,M3
1389656472,M,T
1389656672,M,M2
1389656703,M,M3
1389657001,M,T
1389657003,F,T
1389657135,F,T
1389657154,M,M2
1389657160,F,F1
1389657539,F,F2
1389658007,F,F2
1389658259,F,T
1389658296,M,M3
1389658396,M,M1
1389658440,F,F2
1389658497,F,F2
1389658531,M,M1
1389658605,M,M1
1389658698,F,T
1389658794,F,F1
1389658942,F,F3
1389659085,F,F2
1389659196,F,T
1389659326,M,M2
1389659423,M,M1
1389659489,F,F3
1389659497,M,M2
1389659586,F,F3
1389659596,F,F1
1389659635,M,M1
1389659658,F,F1
1389659764,M,M1
1389659891,F,F2
1389659950,F,F2
1389660275,F,F3
1389660290,M,M2
1389660446,M,M2
1389660762,F,F1
1389660781,F,T
1389660870,F,F3
1389660940,M,M2
1389661165,F,F2
1389661175,F,F2
1389661668,F,T
1389661721,M,M2
1389661800,F,F2
1389661854,M,M2
1389661927,M,M2
1389661943,F,F2
1389661948,F,F2
1389662064,M,M1
1389662081,F,T
1389662232,M,T
1389662324,F,F1
1389662427,F,F2
1389662477,F,T
1389662607,M,M2
1389662887,F,F2
1389662911,F,F1
1389663035,F,F3
1389663038,F,F2
1389663080,F,F1
1389663210,M,T
1389663366,M,M2
1389663371,M,M2
1389663443,F,F3
1389663452,M,M2
1389663465,F,F3
1389663485,F,F3
1389663506,F,F2
1389663542,F,F2
1389663543,F,T
1389663573,M,T
1389663660,F,F1
1389663758,M,M1
1389663856,F,F1
1389663974,M,M1
1389664515,M,M2
1389664619,F,F3
1389664672,F,F3
1389664736,F,T
1389664784,M,M1
1389664820,M,M3
1389664885,F,F2
1389664897,F,F1
1389664947,F,F2
1389665098,F,F2
1389665394,M,M1
1389665579,M,M2
1389665656,F,F1
1389665724,F,F3
1389665756,F,F2
1389665957,F,F3
1389666040,F,F2
1389666079,M,T
1389666142,M,T
1389666151,F,F1
1389666493,M,M2
1389666647,F,F1
1389666682,F,F3
1389666767,F,F1
1389666778,F,F2
1389666864,F,F1
1389666902,M,M3
1389666924,F,F2
1389667023,M,M3
1389667076,F,F3
1389667100,M,M3
1389667121,M,M2
1389667183,M,T
1389667268,M,M2
1389667541,M,M2
1389667609,F,F1
1389668008,F,F2
1389668033,F,T
1389668098,M,M3
1389668104,F,F2
1389668149,M,M1
1389668636,F,F3
1389668889,M,M1
1389668892,M,M2
1389668914,M,M1
1389669245,F,F2
1389669292,M,M2
1389669325,M,M2
1389669578,M,T
1389669588,F,F2
1389669935,F,F2
1389670037,F,F2
1389670040,M,T
1389670071,F,T
1389670087,F,F3
1389670216,F,F2
1389670309,F,F2
1389670421,F,F1
1389670529,F,T
1389670737,F,F1
1389670761,F,F2
1389671222,F,F1
1389671470,F,F1
1389671655,F,F1
1389671723,F,F2
1389672104,F,F2
1389672116,M,M1
1389672286,F,T
1389672383,M,M1
1389672421,F,F2
1389672461,F,T
1389672509,M,M3
1389672617,F,F3
1389672639,M,M2
1389672891,M,M2
1389672899,M,T
1389673054,M,T
1389673132,M,M2
1389673293,F,T
1389673528,F,F2
1389673645,M,M3
1389673783,M,T
1389673884,M,M3
1389674202,M,T
1389674245,M,T
1389674391,F,T
1389674494,F,F1
1389674562,F,T
1389674890,F,F1
1389674960,M,M2
1389675093,M,M1
1389675275,M,M1
1389675294,F,F2
1389675392,M,M2
1389675452,F,T
1389675480,F,F1
1389675487,F,F2
1389675543,M,T
1389675571,F,F3
1389675582,F,F1
1389675598,M,M2
1389675614,M,M2
1389675617,F,F1
1389675703,M,M1
1389675856,F,F1
1389676044,M,M2
1389676097,F,F1
1389676145,F,F1
1389676159,M,M2
1389676277,F,F2
1389676365,M,M2
1389676525,M,M1
1389676629,M,M3
1389677038,M,M2
1389677133,M,M2
1389677213,M,M3
1389677233,F,F2
1389677245,M,M3
1389677246,F,F3
1389677281,F,F1
1389677313,M,M1
1389677469,F,F3
1389677491,M,T
1389677508,F,F2
1389677519,F,F1
1389677712,F,F1
1389678045,M,M3
1389678109,F,F3
1389678576,F,F2
1389678691,M,T
1389678981,M,M2
1389679022,M,M2
1389679115,F,F1
1389679269,M,M2
1389679448,F,F3
1389679698,M,T
1389679793,F,F3
1389679794,F,T
1389679820,F,F1
1389679976,F,T
1389680014,M,M3
1389680181,F,F3
1389680359,F,F3
1389680447,F,T
1389680587,F,F2
1389680636,F,T
1389680666,M,M1
1389680771,F,T
1389680839,M,M2
1389680976,M,M2
1389681395,F,T
1389681398,F,F2
1389681399,M,T
1389681644,F,F3
1389681759,M,M1
1389681823,F,F2
1389681839,M,M2
1389681903,F,F2
1389682003,F,T
1389682006,F,F1
1389682035,M,M2
1389682105,F,F1
1389682196,M,M1
1389682439,M,T
1389682716,F,F2
1389683013,M,M1
1389683029,M,M2
1389683090,F,F1
1389683094,M,M2
1389683102,F,F2
1389683218,F,F3
1389683412,M,M2
1389683479,F,F1
1389683636,M,M2
1389683708,M,M3
1389683805,F,F3
1389683807,M,M3
1389683834,F,F1
1389683917,M,M2
1389684039,F,F1
1389684071,F,F3
1389684088,F,F2
1389684145,M,M2
1389684159,F,F1
1389684321,M,T
1389684643,M,M3
1389684815,F,F2
1389684893,F,F2
1389684964,F,F2
1389685406,F,F3
1389685632,F,F1
1389685669,M,M2
1389685724,M,M2
1389685753,M,T
1389685928,M,M2
1389686166,M,M2
1389686434,F,F3
1389686435,F,F3
1389686820,F,F2
1389686893,F,F2
1389686905,F,F2
1389687118,M,M2
1389687177,F,F3
1389687426,F,F3
1389687590,M,M2
1389687814,F,T
1389687949,M,M2
1389688344,M,M2
1389688388,F,F2
1389688450,M,T
1389688501,F,F1
1389688951,F,F1
1389689310,F,F2
1389689352,F,F2
1389689378,F,F1
1389689418,F,F2
1389689429,M,M1
1389689535,F,T
1389689607,F,T
1389689804,F,F2
1389689833,F,F1
1389689882,F,F3
1389689884,F,F2
1389689889,F,F1
1389690000,F,F2
1389690002,M,T
1389690129,F,F1
1389690258,M,M2
1389690376,M,M3
1389690442,F,F1
1389690534,F,F3
1389690560,F,T
1389690604,F,F2
1389690662,M,M2
