Num	memid	shop	good	date	price	count	category	review	web_cookie
277793	1398082536	New York	110537	2014-04-23 12:15:36	6900	1	395405266	2	DCMO.VWQ8rhLJk
81848	1397032621	New York	110517	2014-04-24 08:37:01	700	3	327254900	10	N3205-440258BB021C94C459
261183	1398526918	California	110416	2014-04-24 15:41:58	200	2	311507602	42	N3204-440258BB021C97B23A
212550	1396574537	California	110137	2014-04-24 01:22:17	5400	1	395738825	29	N3205-440258BB021B4D198E
157691	1398734789	California	110890	2014-04-24 01:26:29	7700	3	374680053	10	N3205-440258BB021B4D198E
116558	1398249982	California	110801	2014-04-23 10:46:22	5600	1	334616253	49	SBNK.xbkMY-97xmP5MLxxHEr
191864	1396893478	New York	110810	2014-04-23 17:57:58	4500	3	323834580	37	N3205-440258BB021C94C526
311530	1398402174	New York	110785	2014-04-24 05:02:54	9600	2	392067683	34	KDDI.x2kIrAfyBkINCf7B-z5g
314466	1397048227	New York	110500	2014-04-24 12:57:07	2400	3	377721174	13	DCMO.7_BErsx8k
151893	1396404422	California	110800	2014-04-24 02:07:02	9100	3	367315681	38	N3204-440258BB021C965D9F
299275	1396683024	California	110832	2014-04-24 07:30:24	5300	2	305976610	29	DCMO.kw3Es72xk
154781	1398728523	New York	110300	2014-04-24 23:42:03	7200	3	397420719	43	N3204-440258BB021C97B434
286348	1398605921	New York	110521	2014-04-23 13:38:41	8500	1	318081889	17	DCMO.t6X1ELSRk
229402	1398290871	California	110595	2014-04-23 22:07:51	9700	3	360546077	8	N3205-440258BB021AA0FA0A
327523	1398750782	California	110304	2014-04-24 05:53:02	9200	2	384818337	1	DCMO.kXEQE0BWk
306389	1398493934	New York	110332	2014-04-24 06:32:14	7600	3	332711459	42	DCMO.x2D5ExJEk
402900	1396520012	California	110164	2014-04-23 10:13:32	1700	2	316290291	38	N3205-440258BB021C94C838
324290	1396851288	California	110373	2014-04-23 06:14:48	4700	2	306095695	32	KDDI.x2kIERf7xWMrCh7J-zzh
247472	1398386954	New York	110473	2014-04-24 00:49:14	9300	1	394778913	7	KDDI.x2kIEAfyxVbr3fcS-7zT
161443	1396439541	California	110802	2014-04-24 11:52:21	1400	2	381218063	19	N3205-440258BB021BE25E8D
128959	1396373989	New York	110502	2014-04-23 17:39:49	9000	1	315019327	16	N3205-440258BB021C94C906
329951	1396765577	California	110216	2014-04-24 06:26:17	1100	1	352950320	27	N3204-440258BB021C97B70F
36200	1396935418	California	110398	2014-04-24 05:36:58	2500	3	369643673	14	N3205-440258BB021C94C97F
114864	1396347738	New York	110221	2014-04-23 10:22:18	5600	1	318059498	50	N3205-440258BB021C94CA59
249915	1398446567	New York	110163	2014-04-24 17:22:47	8400	3	388197513	22	N3205-440258BB021C94CB58
34760	1398282704	New York	110384	2014-04-23 19:51:44	4300	1	338385325	47	A1043-430258BB022C25F348
74023	1398660884	New York	110693	2014-04-24 04:54:44	100	1	337310072	9	N3204-440258BB021C97B916
404173	1398139384	California	110209	2014-04-24 04:03:04	5900	3	346009273	9	N3205-440258BB021B105ECA
57361	1398142010	New York	110764	2014-04-24 04:46:50	5200	1	365652178	49	N3204-440258BB021C97BA78
45344	1396726896	California	110567	2014-04-24 19:41:36	8500	1	333508058	21	A1043-430258BB022B00CCA7
73555	1397037886	New York	110552	2014-04-24 10:04:46	6400	2	370466135	20	N3205-440258BB021C94CB61
217812	1398398681	California	110161	2014-04-24 04:04:41	400	2	348383201	9	N3205-440258BB021C94CDF9
326462	1398039202	California	110132	2014-04-23 00:13:22	6500	1	388264759	30	N3205-440258BB021C94CFF6
105282	1398011400	New York	110582	2014-04-23 16:30:00	600	1	336197417	15	DCMO.QXQTBLXQk
344504	1398650870	New York	110891	2014-04-24 02:07:50	2400	1	373686861	18	N3205-440258BB021C94D0C0
10526	1396939297	New York	110553	2014-04-24 06:41:37	3700	3	300002522	12	A1044-430258BB022B7D8E23
69252	1398691777	New York	110259	2014-04-24 13:29:37	1200	1	380239471	46	N3204-440258BB021C97BE13
135113	1396782147	California	110290	2014-04-24 11:02:27	700	3	327950325	29	A1044-430258BB0229520C23
310720	1398403641	California	110729	2014-04-24 05:27:21	4000	3	385547866	23	A1043-430258BB022ACBC519
94407	1396543723	New York	110696	2014-04-23 16:48:43	8900	3	359300902	8	N3205-440258BB021C94D2F2
22679	1396413640	New York	110747	2014-04-24 04:40:40	7000	1	323802261	26	N3205-440258BB021C94D3D4
29254	1396606850	New York	110792	2014-04-24 10:20:50	2700	2	363016147	50	N3204-440258BB021C97C13E
280794	1396897953	California	110608	2014-04-23 19:12:33	8900	3	376350276	46	KDDI.x3kIBCfvxgLE3gxB-z5g
302478	1398716487	New York	110339	2014-04-24 20:21:27	2500	3	320945984	35	N3204-440258BB021C97C207
56392	1396575564	California	110405	2014-04-24 01:39:24	1300	2	308689350	7	KDDI.x2kIERfc6gxrR1vJ-zzg
345931	1396361843	California	110154	2014-04-23 14:17:23	1200	3	320851406	16	N3204-440258BB021AD81287
177660	1396979696	California	110792	2014-04-24 17:54:56	5100	1	310197451	1	SBNK.ZZDbvJtx5mDXyyt62TR
32514	1396528076	New York	110218	2014-04-23 12:27:56	7900	1	348978572	13	AWS1SV01-420258BB021F733FBE
317639	1398148172	California	110889	2014-04-24 06:29:32	5300	1	394217101	39	DCMO.QcOQr_hpk
272650	1398386251	New York	110350	2014-04-24 00:37:31	1500	3	375451954	29	KDDI.x2kIrAfyBgHsCM76-z5g
393929	1398425251	New York	110292	2014-04-24 11:27:31	7500	1	388067831	10	A1043-430258BB022AB3EC4C
221420	1396620469	California	110385	2014-04-24 14:07:49	2600	3	383263303	20	N3204-440258BB021C97C7F0
25002	1398130370	California	110840	2014-04-24 01:32:50	6400	3	341415051	2	N3204-440258BB021AF0B076
330693	1398313262	California	110846	2014-04-24 04:21:02	9900	3	382439128	15	N3205-440258BB021C94DB89
348238	1398107161	California	110326	2014-04-23 19:06:01	100	2	304207689	13	N3204-440258BB021C97C8C0
184508	1396382006	California	110651	2014-04-23 19:53:26	1400	3	396312387	32	N3205-440258BB021C94DC0C
104713	1398440588	California	110502	2014-04-24 15:43:08	2100	3	308268648	48	N3205-440258BB021C94DC0C
12282	1398045773	New York	110650	2014-04-23 02:02:53	2500	2	343640764	15	N3205-440258BB021BE55C0F
298780	1398055731	New York	110325	2014-04-23 04:48:51	5600	1	305695679	18	DCMO.t2NmB1zrk
57640	1398800845	New York	110636	2014-04-24 19:47:25	4600	2	390231344	39	N3205-440258BB021C94DE2E
225172	1396723119	New York	110113	2014-04-24 18:38:39	800	3	399883949	36	N3204-440258BB021C97CB56
391968	1398454348	New York	110413	2014-04-24 19:32:28	6100	2	375166966	11	N3204-440258BB021C97CBD1
247708	1396900127	New York	110398	2014-04-23 19:48:47	4600	3	314985491	29	DCMO.ldDArhypk
85701	1396571560	New York	110608	2014-04-24 00:32:40	8500	2	359349151	49	N3204-440258BB021C97CC11
79195	1398171337	New York	110539	2014-04-24 12:55:37	6700	3	383770423	43	KDDI.x3kMERfn6gcrRfsJ-zAh
29812	1396532626	New York	110370	2014-04-23 13:43:46	9300	1	324663788	19	N3205-440258BB021C94E078
123376	1396662161	New York	110532	2014-04-24 01:42:41	4800	1	343518996	21	N3204-440258BB021C5B67A7
304777	1398005978	California	110894	2014-04-23 14:59:38	4400	2	300109117	25	DCMO.xJAxs5yyK
157883	1396595975	California	110861	2014-04-24 07:19:35	5300	2	355331495	20	N3204-440258BB021C97CD83
21110	1398136987	California	110512	2014-04-24 03:23:07	4000	1	389860746	22	DCMO.QwQmsx68k
45585	1398026264	California	110571	2014-04-23 20:37:44	9300	2	318769537	50	DCMO.QwQmsx68k
267929	1398778861	New York	110112	2014-04-24 13:41:01	600	2	358988682	42	N3204-440258BB021C97CE0E
375179	1398613192	New York	110424	2014-04-23 15:39:52	4300	3	357048475	3	N3205-440258BB021C94E16C
267842	1396488820	California	110438	2014-04-23 01:33:40	8900	3	332882462	33	AWS1SV01.420258BB021ECC12F7
189467	1398520516	California	110308	2014-04-24 13:55:16	5100	3	328854216	44	KDDI.x2kIERfyCAHtAgsx-zzg
369023	1398217165	California	110296	2014-04-23 01:39:25	4800	1	328929375	12	N3204-440258BB021C97CF9D
198321	1398273847	New York	110699	2014-04-23 17:24:07	3800	2	331991641	13	DCMO.QXsrBx6Uk
199541	1396697242	California	110317	2014-04-24 11:27:22	4600	1	301490273	19	N3205-440258BB021C94E38F
186788	1396565869	California	110817	2014-04-23 22:57:49	900	1	356058884	5	DCMO.7pTlEnCqk
78703	1396698889	New York	110815	2014-04-24 11:54:49	1600	1	334951873	10	N3204-440258BB021C97D1C9
208357	1398312453	New York	110592	2014-04-24 04:07:33	600	1	305016744	38	N3205-440258BB021C94E538
283388	1396910782	New York	110330	2014-04-23 22:46:22	200	2	363598101	26	N3204-440258BB021C97D22A
376560	1396554435	California	110686	2014-04-23 19:47:15	5500	1	343135741	48	KDDI.x3kLBChnxxIxz17J-zzh
101964	1396662951	New York	110679	2014-04-24 01:55:51	2300	3	339332651	45	N3204-440258BB021C97CE7B
262890	1398100857	California	110610	2014-04-23 17:20:57	1900	2	303624897	38	N3204-440258BB021C97D2CF
331134	1398790844	California	110113	2014-04-24 17:00:44	1800	3	323294267	26	N3205-440258BB021C94E681
361739	1396716501	California	110728	2014-04-24 16:48:21	3000	2	321249301	12	DCMO.VAQqs9xWk
321733	1396646775	New York	110511	2014-04-24 21:26:15	3900	3	318630143	0	A1044-430258BB0229791778
96865	1396767692	New York	110774	2014-04-24 07:01:32	2500	1	390705245	15	N3205-440258BB021C94E776
126123	1396689198	New York	110561	2014-04-24 09:13:18	4200	3	325241922	17	N3205-440258BB021BA3BB9C
36438	1398160398	California	110449	2014-04-24 09:53:18	5900	1	352248257	13	DCMO.t68DsD7Vk
1360	1396682570	New York	110102	2014-04-24 07:22:50	9700	3	373028566	27	N3204-440258BB021C97D56D
54275	1397072082	New York	110264	2014-04-24 19:34:42	4000	1	394603639	4	DCMO.xBZ5sLS_k
165861	1398161823	New York	110836	2014-04-24 10:17:03	1900	3	378651918	7	DCMO.QZBqrCxlk
117164	1396580998	California	110718	2014-04-24 03:09:58	3400	1	399661273	24	SBNK.NbkMY-9fV8FTh-J_HEr
11896	1398387888	New York	110535	2014-04-24 01:04:48	10000	1	389945005	30	N3204-440258BB021B26D0CC
369190	1396724507	California	110702	2014-04-24 19:01:47	8500	2	325796619	4	N3204-440258BB021C97D82A
275453	1396467680	California	110584	2014-04-24 19:41:20	3600	2	342607575	2	N3204-440258BB021C97D8EB
126419	1398230669	California	110114	2014-04-23 05:24:29	1000	3	360510521	18	N3204-440258BB021C97D9CA
287391	1397006261	California	110356	2014-04-24 01:17:41	5300	2	383883845	49	N3204-440258BB021AD62499
264210	1396764808	New York	110231	2014-04-24 06:13:28	9700	2	398481972	15	N3204-440258BB021AD62499
108598	1396443274	New York	110467	2014-04-24 12:54:34	2000	1	358393606	10	N3204-440258BB021C97DB0D
186224	1398431798	California	110583	2014-04-24 13:16:38	2300	1	300566622	0	N3204-440258BB021C97DB0D
53536	1396877375	California	110380	2014-04-23 13:29:35	9400	1	397526214	40	N3204-440258BB021C97DB1A
46098	1396751193	New York	110129	2014-04-24 02:26:33	9000	2	342182700	12	N3204-440258BB021C97DB76
266793	1396561955	California	110402	2014-04-23 21:52:35	7800	1	371983239	47	N3204-440258BB021C97DC0D
223913	1398412807	California	110274	2014-04-24 08:00:07	9800	2	327266887	36	N3204-440258BB021C97DC0D
142042	1396708587	New York	110299	2014-04-24 14:36:27	9700	3	320889226	50	N3205-440258BB021C94E54A
198484	1398216235	California	110582	2014-04-23 01:23:55	7000	3	357644788	17	KDDI.x2kIERf7xAxBAMcJ-z5g
315413	1398406289	New York	110405	2014-04-24 06:11:29	6600	1	315669833	31	KDDI.x2kIERfyCxbrCfyx-zzh
296100	1398352401	California	110853	2014-04-24 15:13:21	8000	2	364139897	43	N3204-440258BB021AAF5DEC
307021	1397071715	California	110223	2014-04-24 19:28:35	2900	2	335894092	11	N3204-440258BB021AAF5DEC
110974	1396360900	New York	110875	2014-04-23 14:01:40	7500	1	360351382	0	KDDI.x2kIERfy3kMrQhcB-zzh
334009	1398166277	New York	110681	2014-04-24 11:31:17	9600	2	352387392	36	N3205-440258BB021C94F13E
164350	1397024710	New York	110723	2014-04-24 06:25:10	7600	1	398680949	9	DCMO.J4NTEc70k
213574	1398548102	New York	110693	2014-04-24 21:35:02	2500	3	379615828	47	DCMO.x6A5BxMJK
365900	1396997332	California	110743	2014-04-24 22:48:52	2900	1	346534094	16	KDDI.x2kIrAfy6qHxzhJB-zAh
123883	1396803133	New York	110822	2014-04-24 16:52:13	1100	2	352718967	23	N3204-440258BB021C97DFEA
220497	1398189907	California	110170	2014-04-24 18:05:07	3600	1	376320157	12	N3205-440258BB021C068B0B
19623	1396929745	California	110306	2014-04-24 04:02:25	1700	1	335938578	9	KDDI.x3kHERfJ6WImzhtS-A9g
100237	1396359344	New York	110447	2014-04-23 13:35:44	3000	3	331238946	31	KDDI.x3kHERfJ6WImzhtS-A9g
349253	1397954710	California	110811	2014-04-23 00:45:10	7800	1	329536880	15	N3205-440258BB021C94F3BB
282896	1398495796	California	110323	2014-04-24 07:03:16	9300	1	389426754	22	A1044-430258BB022BACE735
65114	1396547614	California	110365	2014-04-23 17:53:34	5200	1	343813673	9	KDDI.x2kIEAfy6VIxAhxC--9h
258885	1396878875	California	110528	2014-04-23 13:54:35	9700	3	305231086	36	N3204-440258BB021C97E16D
40549	1398032554	California	110429	2014-04-23 22:22:34	3600	3	388522451	5	N3205-440258BB021C94F54B
294850	1398178283	New York	110148	2014-04-24 14:51:23	3100	1	377385848	7	AWS1SV01.430258BB021B6A8BB2
324469	1398139631	California	110560	2014-04-24 04:07:11	4700	3	358687358	47	N3204-440258BB021C97E557
58475	1398803693	New York	110188	2014-04-24 20:34:53	8200	2	335955187	30	N3205-440258BB021BC97994
92806	1396335346	California	110632	2014-04-23 06:55:46	3700	1	351189403	27	N3204-440258BB021C966DFD
224542	1398400394	New York	110271	2014-04-24 04:33:14	5000	3	339870204	16	N3205-440258BB021C94FA1C
33693	1398567264	New York	110553	2014-04-23 02:54:24	4100	1	322382585	6	N3205-440258BB021C94FC16
39142	1396603594	California	110148	2014-04-24 09:26:34	7600	1	393188886	49	N3204-440258BB021C28F2BE
62012	1398553065	New York	110667	2014-04-24 22:57:45	4500	1	378979539	22	N3205-440258BB021C2F89A2
229607	1398801309	New York	110257	2014-04-24 19:55:09	3900	1	307775489	43	N3204-440258BB021C97E985
203194	1396794775	California	110414	2014-04-24 14:32:55	3600	3	369967920	1	A1044-430258BB022A5C0076
80020	1398505296	California	110494	2014-04-24 09:41:36	7400	1	362306060	37	A1044-430258BB022A5C0076
9236	1398317143	New York	110274	2014-04-24 05:25:43	9200	3	343616350	37	N3205-440258BB021C94FD9C
361700	1396890356	New York	110173	2014-04-23 17:05:56	500	2	301578888	22	N3205-440258BB021C94FDA1
207823	1396766878	California	110131	2014-04-24 06:47:58	5600	2	352141003	3	N3204-440258BB021C97EA58
321687	1396922224	New York	110544	2014-04-24 01:57:04	8500	3	376446426	49	KDDI.x3kIBCf7xAIm3fyx-7zT
121944	1396967899	New York	110304	2014-04-24 14:38:19	8700	2	349193916	40	N3205-440258BB021C94FE19
392214	1398795902	New York	110417	2014-04-24 18:25:02	100	2	360517875	17	SBNK.GZZtv7nQFMF57yxqwRY
252452	1396627006	New York	110501	2014-04-24 15:56:46	7000	1	343482100	48	N3204-440258BB021C97EBDB
336292	1398477594	California	110720	2014-04-24 01:59:54	700	1	301294741	26	N3204-440258BB021C97EC41
112068	1398555612	New York	110543	2014-04-24 23:40:12	1500	3	318749021	19	N3205-440258BB021C94FF79
408138	1398160280	California	110876	2014-04-24 09:51:20	6000	1	305282296	8	N3205-440258BB021C95006C
299184	1396377452	California	110861	2014-04-23 18:37:32	8100	1	383963846	21	DCMO.txH1EM-6k
348801	1396723719	New York	110386	2014-04-24 18:48:39	9800	1	391631463	50	N3205-440258BB021C950151
8726	1396374219	New York	110785	2014-04-23 17:43:39	9000	1	311392997	8	KDDI.x3kIBCfyxZxsRfJB--1M
8122	1396884730	California	110439	2014-04-23 15:32:10	9500	1	306229667	9	N3204-440258BB021C97EE22
237686	1396942656	New York	110836	2014-04-24 07:37:36	5500	1	302434653	30	N3204-440258BB021C97EE40
308098	1396351961	California	110813	2014-04-23 11:32:41	4200	2	323348639	17	N3205-440258BB021C9501BA
165531	1396784397	California	110640	2014-04-24 11:39:57	9700	3	350925076	48	N3204-440258BB021C97EEC4
376523	1398193333	California	110631	2014-04-24 19:02:13	2200	2	362339038	41	N3204-440258BB021C97F04E
164344	1397973460	New York	110298	2014-04-23 05:57:40	200	2	371056578	15	DCMO.Qz6xrT9cK
36039	1396429951	New York	110862	2014-04-24 09:12:31	4200	1	382472228	3	N3204-440258BB021C97F18C
240058	1398603794	New York	110281	2014-04-23 13:03:14	1900	1	310766699	20	DCMO.7r3rsnNIk
376821	1396438235	California	110331	2014-04-24 11:30:35	7500	3	361792633	27	N3205-440258BB021C950646
230824	1396921404	New York	110117	2014-04-24 01:43:24	4300	3	357411046	17	KDDI.x2kIrAfyCAHsz1sB-731
181757	1396315994	New York	110718	2014-04-23 01:33:14	5400	1	327347721	4	DCMO.VDrREJ1Nk
245526	1396678851	New York	110701	2014-04-24 06:20:51	9200	3	317247807	22	A1044-430258BB022A435FF0
200780	1396959679	California	110548	2014-04-24 12:21:19	400	3	361215324	29	A1044-430258BB022A435FF0
254389	1396847672	California	110769	2014-04-23 05:14:32	9400	3	342691291	18	A1044-430258BB022A6D4FD2
407578	1398337374	New York	110150	2014-04-24 11:02:54	1600	2	391196049	26	N3204-440258BB021C97F458
128854	1396631272	California	110294	2014-04-24 17:07:52	6300	1	338783880	25	N3205-440258BB021C9508B3
256792	1396897836	California	110574	2014-04-23 19:10:36	1100	2	396020670	19	A1043-430258BB0229B6343E
125138	1398208966	California	110499	2014-04-24 23:22:46	1900	2	357130404	47	KDDI.x3kLBChcxgHxRfx2-zR1
137490	1398613437	New York	110317	2014-04-23 15:43:57	400	1	369438553	39	KDDI.x3kIECfcxVXBzfsC-ARh
78230	1396977484	New York	110490	2014-04-24 17:18:04	5800	2	309069524	43	N3205-440258BB021C950AAA
248915	1398287451	New York	110272	2014-04-23 21:10:51	6500	2	309824258	1	N3205-440258BB021C950AC9
339358	1396473267	New York	110412	2014-04-24 21:14:27	2900	2	359628793	14	N3205-440258BB021AD54BA3
245469	1396438311	New York	110213	2014-04-24 11:31:51	100	1	399126827	3	DCMO.HdmRr09rk
146875	1398080223	California	110822	2014-04-23 11:37:03	9500	2	307290781	26	KDDI.x2kIrAfyJ5IrRhxx--11
35751	1397027089	New York	110488	2014-04-24 07:04:49	1500	1	365527027	50	N3205-440258BB021C950C2C
101980	1398357083	New York	110806	2014-04-24 16:31:23	8400	1	393850733	27	KDDI.x2kIrAfyxWcrzgtB-7O1
220288	1398787969	California	110128	2014-04-24 16:12:49	1800	2	382695643	1	N3205-440258BB021C950CE9
24463	1396371516	California	110749	2014-04-23 16:58:36	5700	1	398835445	27	AWS1SV01.430258BB021AF58E06
333640	1396816110	California	110413	2014-04-24 20:28:30	8600	3	382986758	40	N3204-440258BB021BE3D79E
9533	1396592063	California	110645	2014-04-24 06:14:23	8600	3	358761532	35	DCMO.HdmlE96Sk
105580	1398178527	California	110178	2014-04-24 14:55:27	3200	2	368568106	46	DCMO.HdmlE96Sk
225953	1398058042	New York	110215	2014-04-23 05:27:22	6800	3	359095485	8	KDDI.x3kHECgnxVImRfx2-z5f
65905	1396919236	New York	110147	2014-04-24 01:07:16	9500	3	331829824	36	DCMO.t2PTEMtcK
120801	1398667613	New York	110102	2014-04-24 06:46:53	100	2	335997813	36	N3205-440258BB021C951152
132243	1398384624	California	110723	2014-04-24 00:10:24	600	1	325696142	49	N3204-440258BB021C97FEC5
90991	1396455765	California	110775	2014-04-24 16:22:45	2500	2	382356357	20	KDDI.x3kcBRftxDHrAhsB-qzf
24465	1397029263	New York	110829	2014-04-24 07:41:03	6600	2	352929340	50	N3204-440258BB021C97FF71
71789	1398451521	California	110819	2014-04-24 18:45:21	2000	1	318961098	36	N3205-440258BB021C9513FB
147017	1396918168	New York	110182	2014-04-24 00:49:28	8100	1	339536406	48	N3205-440258BB021C9513FF
221180	1398148148	New York	110736	2014-04-24 06:29:08	7000	2	348897470	30	N3205.440258BB021BBD67AA
312719	1396545389	California	110483	2014-04-23 17:16:29	7000	1	338034348	34	N3205-440258BB021C951435
325533	1398685396	California	110556	2014-04-24 11:43:16	7600	3	384751921	12	A1044-430258BB022B5CA657
265469	1398448604	California	110435	2014-04-24 17:56:44	6600	2	367687015	20	KDDI.x2kIEAfySVMBR17x-qzg
216731	1398725711	California	110123	2014-04-24 22:55:11	9600	1	395096403	18	N3204-440258BB021C980579
114493	1396846758	New York	110873	2014-04-23 04:59:18	2000	1	305818503	41	SBNK.bZ-9fgNBAbLCOh4xEL4
170367	1398339429	California	110794	2014-04-24 11:37:09	1400	2	383615981	37	DCMO.rxHIsn6Ak
139629	1398543275	California	110567	2014-04-24 20:14:35	6400	1	397705067	43	N3204-440258BB021C9806D8
205356	1398103344	New York	110258	2014-04-23 18:02:24	3500	1	370188107	17	KDDI.x2kIrAfyBDXsRMx2-73h
130671	1396380739	New York	110783	2014-04-23 19:32:19	9700	2	395701144	50	KDDI.x2kIrAfyBDXsRMx2-73h
799	1396469441	California	110866	2014-04-24 20:10:41	300	1	381643008	4	N3204-440258BB021C980786
304468	1398130056	New York	110872	2014-04-24 01:27:36	3900	2	340009775	11	N3205-440258BB021C6CAA54
340758	1398528319	California	110299	2014-04-24 16:05:19	6000	1	348045719	2	N3205-440258BB021C951C73
356680	1398777206	New York	110213	2014-04-24 13:13:26	3300	2	348168592	5	KDDI.x3kMBRhsxqLBC1y3-71h
104149	1398591050	New York	110135	2014-04-23 09:30:50	5100	2	376363264	11	KDDI.x3kMBRhsxqLBC1y3-71h
208041	1398121522	New York	110876	2014-04-23 23:05:22	2900	3	369540017	31	N3205-440258BB021C951FE6
76942	1398729312	California	110844	2014-04-24 23:55:12	4000	2	303673957	12	N3204-440258BB021C980F7D
169622	1398115193	California	110429	2014-04-23 21:19:53	1900	1	354727742	14	N3205-440258BB021C952351
396805	1398508826	New York	110866	2014-04-24 10:40:26	2200	1	333254604	31	N3205-440258BB021C952385
26581	1396409092	New York	110195	2014-04-24 03:24:52	3400	1	340418506	9	A1044-430258BB022BBD8EE0
272972	1398238842	California	110456	2014-04-23 07:40:42	2600	3	326151041	16	KDDI.x3kIBCfxxZINA1xB-7Tf
340311	1396941568	California	110554	2014-04-24 07:19:28	8800	3	357211969	10	N3204-440258BB021C981256
308054	1398566258	California	110324	2014-04-23 02:37:38	3000	3	389164440	46	DCMO.xxkIEndbk
177548	1398020780	California	110218	2014-04-23 19:06:20	2900	2	337735283	13	N3205-440258BB021C952716
366498	1398535489	New York	110692	2014-04-24 18:04:49	9900	1	308555692	49	N3204-440258BB021C9813D4
24117	1396715248	California	110196	2014-04-24 16:27:28	3000	3	387008607	43	N3204-440258BB021B43EAAB
31200	1396912059	California	110685	2014-04-23 23:07:39	800	3	341258582	49	KDDI.x3kxERfcxqItzgxS-ACg
311800	1398660980	California	110189	2014-04-24 04:56:20	6400	3	305517444	42	A1044-430258BB022B2A0CA8
204979	1398632309	California	110322	2014-04-23 20:58:29	7400	2	388495671	48	N3205-440258BB021C952826
391848	1396409903	California	110342	2014-04-24 03:38:23	8700	2	325499655	0	N3205-440258BB021C952827
256524	1396470294	California	110509	2014-04-24 20:24:54	9700	3	388659378	0	N3205-440258BB021C952963
245844	1396527044	New York	110645	2014-04-23 12:10:44	700	3	328996826	35	N3204-440258BB021C97DE04
407788	1398375743	New York	110600	2014-04-24 21:42:23	600	3	350896544	10	N3205-440258BB021C952A52
266953	1397976456	New York	110455	2014-04-23 06:47:36	5600	1	325708544	43	KDDI.x2kIERf7xVxEzMy2-z5f
135945	1398061310	California	110754	2014-04-23 06:21:50	900	3	333913021	20	A1043.430258BB022AE181EC
312948	1396621420	New York	110824	2014-04-24 14:23:40	5400	2	395197775	15	A1044-430258BB022AB9B98A
72721	1398440975	California	110313	2014-04-24 15:49:35	6500	3	390277165	45	KDDI.x3kxERfcxDHsRMn3-ARh
106332	1396981802	New York	110754	2014-04-24 18:30:02	4200	3	351269088	37	DCMO.74ORsgMEk
175829	1396716076	California	110796	2014-04-24 16:41:16	1500	2	352338797	12	DCMO.7xrFEcxRk
80868	1398662176	New York	110593	2014-04-24 05:16:16	1700	1	362487067	20	A1043-430258BB02295F70AB
233784	1396955399	California	110822	2014-04-24 11:09:59	3300	1	322139674	22	DCMO.7xYxEEbvk
336242	1396914620	New York	110879	2014-04-23 23:50:20	3400	3	345091342	24	N3205-440258BB021C953138
11456	1396794637	New York	110293	2014-04-24 14:30:37	500	2	380547807	4	A1043-430258BB022A6C76AD
282117	1396938675	New York	110533	2014-04-24 06:31:15	800	2	344386150	45	N3204-440258BB021C981E68
98179	1398536225	New York	110848	2014-04-24 18:17:05	4900	1	331021338	38	N3204-440258BB021C981E9C
203784	1396519630	New York	110492	2014-04-23 10:07:10	6000	2	355199621	19	DCMO.xC5msnd3k
302299	1396699460	California	110298	2014-04-24 12:04:20	4000	3	347819518	49	AWS1SV01.430258BB021AD13E16
247643	1398355373	California	110247	2014-04-24 16:02:53	4400	1	387362842	19	AWS1SV01.430258BB021AD13E16
202405	1396626629	New York	110896	2014-04-24 15:50:29	2400	2	317520240	48	DCMO.lcDDEENck
207564	1398025438	New York	110652	2014-04-23 20:23:58	5900	1	331220268	10	KDDI.x2kIEAfyB5bsRMxG-79g
168956	1396541709	New York	110858	2014-04-23 16:15:09	5900	2	332905573	4	N3205-440258BB021C95383E
124856	1396722401	California	110708	2014-04-24 18:26:41	3500	2	336124146	14	N3205-440258BB021C9539F9
60609	1396436919	New York	110105	2014-04-24 11:08:39	5800	3	371748641	31	N3204-440258BB021C98271F
79971	1398248763	New York	110327	2014-04-23 10:26:03	1900	1	348761048	30	KDDI.x3kXERfs6kMszht3-zzg
404245	1396693607	California	110821	2014-04-24 10:26:47	8700	2	318842483	1	N3204-440258BB021C982C45
61386	1398634674	New York	110252	2014-04-23 21:37:54	2400	3	322532359	34	N3204-440258BB021C98053A
80228	1397955056	New York	110895	2014-04-23 00:50:56	5400	1	363539594	21	DCMO.74U5BxBYk
78003	1398703002	New York	110843	2014-04-24 16:36:42	4800	3	323085234	33	N3205.440258BB021BF1CB45
143755	1398587972	New York	110586	2014-04-23 08:39:32	1900	1	310072515	50	N3205.440258BB021BF1CB45
392776	1397989486	New York	110877	2014-04-23 10:24:46	6300	2	303629021	16	N3205.440258BB021BF1CB45
114002	1396423704	New York	110360	2014-04-24 07:28:24	7800	1	341728501	19	N3205-440258BB021C9541B9
300374	1396605749	New York	110361	2014-04-24 10:02:29	1600	1	321179513	20	DCMO.ldZxszxbk
74602	1398140099	California	110780	2014-04-24 04:14:59	9100	3	373722752	24	KDDI.x3kHERfJ6DLrCfsx-ARh
353784	1398565113	New York	110794	2014-04-23 02:18:33	6500	3	350639542	0	DCMO.QyrmrRbRk
184784	1398633306	California	110599	2014-04-23 21:15:06	5200	3	334971406	46	N3205.440258BB021B7CD577
407826	1398295931	New York	110727	2014-04-23 23:32:11	8200	3	328912014	14	N3204-440258BB021C9838C7
276186	1396337658	California	110718	2014-04-23 07:34:18	4700	2	384444250	11	N3204-440258BB021C983901
135181	1396901221	California	110185	2014-04-23 20:07:01	8200	1	371485039	39	KDDI.x2kIrAfySZXr3hy3-7T5
35159	1396649737	New York	110809	2014-04-24 22:15:37	4700	2	354262128	12	N3204-440258BB021C983A94
